doc_i,doc_j,similarity,same_clip,same_context,same_genre,condition
1,40,0.9260013,False,False,False,diff_clip_diff_context_diff_genre
1,41,0.9092058,False,False,False,diff_clip_diff_context_diff_genre
1,42,0.9434495,False,False,False,diff_clip_diff_context_diff_genre
1,43,0.9362642,False,False,False,diff_clip_diff_context_diff_genre
1,44,0.85073036,False,False,False,diff_clip_diff_context_diff_genre
1,45,0.8273875,False,False,False,diff_clip_diff_context_diff_genre
1,46,0.8896625,False,False,False,diff_clip_diff_context_diff_genre
1,47,0.9112854,False,False,False,diff_clip_diff_context_diff_genre
1,48,0.8928209,False,False,True,diff_clip_diff_context_same_genre
1,49,0.9123166,True,False,True,same_clip_diff_context
1,50,0.92299294,False,False,True,diff_clip_diff_context_same_genre
1,51,0.8927498,False,False,True,diff_clip_diff_context_same_genre
1,52,0.84920824,False,False,False,diff_clip_diff_context_diff_genre
1,53,0.8427037,False,False,False,diff_clip_diff_context_diff_genre
1,54,0.88965666,False,False,False,diff_clip_diff_context_diff_genre
1,55,0.8738813,False,False,False,diff_clip_diff_context_diff_genre
1,56,0.87915856,False,False,False,diff_clip_diff_context_diff_genre
1,57,0.898927,False,False,False,diff_clip_diff_context_diff_genre
1,58,0.9251817,False,False,False,diff_clip_diff_context_diff_genre
1,59,0.9484757,False,False,False,diff_clip_diff_context_diff_genre
1,60,0.8558704,False,False,False,diff_clip_diff_context_diff_genre
1,61,0.82464695,False,False,False,diff_clip_diff_context_diff_genre
1,62,0.8402825,False,False,False,diff_clip_diff_context_diff_genre
1,63,0.85684836,False,False,False,diff_clip_diff_context_diff_genre
2,3,0.9448085,False,True,True,diff_clip_same_context
2,4,0.9274537,False,True,False,diff_clip_same_context
2,5,0.94915307,False,True,False,diff_clip_same_context
2,6,0.93756336,False,True,False,diff_clip_same_context
2,7,0.9246674,False,True,False,diff_clip_same_context
2,8,0.9613612,False,True,False,diff_clip_same_context
2,9,0.965672,False,True,False,diff_clip_same_context
2,10,0.94834584,False,True,False,diff_clip_same_context
2,11,0.948743,False,True,False,diff_clip_same_context
2,12,0.9413905,False,True,False,diff_clip_same_context
2,13,0.9336545,False,True,False,diff_clip_same_context
2,14,0.93992287,False,True,False,diff_clip_same_context
2,15,0.9457325,False,True,False,diff_clip_same_context
2,16,0.9445957,False,False,True,diff_clip_diff_context_same_genre
2,17,0.95849663,False,False,True,diff_clip_diff_context_same_genre
2,18,0.95173514,True,False,True,same_clip_diff_context
2,19,0.93033314,False,False,True,diff_clip_diff_context_same_genre
2,20,0.93535036,False,False,False,diff_clip_diff_context_diff_genre
2,21,0.91766655,False,False,False,diff_clip_diff_context_diff_genre
2,22,0.9301709,False,False,False,diff_clip_diff_context_diff_genre
2,23,0.8954926,False,False,False,diff_clip_diff_context_diff_genre
2,24,0.95610875,False,False,False,diff_clip_diff_context_diff_genre
2,25,0.9651178,False,False,False,diff_clip_diff_context_diff_genre
2,26,0.93976396,False,False,False,diff_clip_diff_context_diff_genre
2,27,0.94469154,False,False,False,diff_clip_diff_context_diff_genre
2,28,0.9212695,False,False,False,diff_clip_diff_context_diff_genre
2,29,0.9357305,False,False,False,diff_clip_diff_context_diff_genre
2,30,0.9315609,False,False,False,diff_clip_diff_context_diff_genre
2,31,0.93566316,False,False,False,diff_clip_diff_context_diff_genre
2,32,0.93951297,False,False,True,diff_clip_diff_context_same_genre
2,33,0.9453333,False,False,True,diff_clip_diff_context_same_genre
2,34,0.9547177,True,False,True,same_clip_diff_context
2,35,0.9353515,False,False,True,diff_clip_diff_context_same_genre
2,36,0.8967093,False,False,False,diff_clip_diff_context_diff_genre
2,37,0.9136049,False,False,False,diff_clip_diff_context_diff_genre
2,38,0.94041574,False,False,False,diff_clip_diff_context_diff_genre
2,39,0.92679006,False,False,False,diff_clip_diff_context_diff_genre
2,40,0.9520045,False,False,False,diff_clip_diff_context_diff_genre
2,41,0.94835955,False,False,False,diff_clip_diff_context_diff_genre
2,42,0.95248187,False,False,False,diff_clip_diff_context_diff_genre
2,43,0.9210258,False,False,False,diff_clip_diff_context_diff_genre
2,44,0.90092033,False,False,False,diff_clip_diff_context_diff_genre
2,45,0.88637555,False,False,False,diff_clip_diff_context_diff_genre
2,46,0.93831104,False,False,False,diff_clip_diff_context_diff_genre
2,47,0.95034844,False,False,False,diff_clip_diff_context_diff_genre
2,48,0.9233137,False,False,True,diff_clip_diff_context_same_genre
2,49,0.95621645,False,False,True,diff_clip_diff_context_same_genre
2,50,0.95270807,True,False,True,same_clip_diff_context
2,51,0.9340939,False,False,True,diff_clip_diff_context_same_genre
2,52,0.898663,False,False,False,diff_clip_diff_context_diff_genre
2,53,0.8889356,False,False,False,diff_clip_diff_context_diff_genre
2,54,0.9336682,False,False,False,diff_clip_diff_context_diff_genre
2,55,0.89819247,False,False,False,diff_clip_diff_context_diff_genre
2,56,0.9212269,False,False,False,diff_clip_diff_context_diff_genre
2,57,0.9452069,False,False,False,diff_clip_diff_context_diff_genre
2,58,0.9453084,False,False,False,diff_clip_diff_context_diff_genre
2,59,0.9486971,False,False,False,diff_clip_diff_context_diff_genre
2,60,0.90019965,False,False,False,diff_clip_diff_context_diff_genre
2,61,0.8746688,False,False,False,diff_clip_diff_context_diff_genre
2,62,0.8867422,False,False,False,diff_clip_diff_context_diff_genre
2,63,0.90781206,False,False,False,diff_clip_diff_context_diff_genre
3,4,0.9362738,False,True,False,diff_clip_same_context
3,5,0.95802844,False,True,False,diff_clip_same_context
3,6,0.95305634,False,True,False,diff_clip_same_context
3,7,0.9188252,False,True,False,diff_clip_same_context
3,8,0.9691585,False,True,False,diff_clip_same_context
3,9,0.94486034,False,True,False,diff_clip_same_context
3,10,0.94265515,False,True,False,diff_clip_same_context
3,11,0.9391891,False,True,False,diff_clip_same_context
3,12,0.92657113,False,True,False,diff_clip_same_context
3,13,0.939617,False,True,False,diff_clip_same_context
3,14,0.933737,False,True,False,diff_clip_same_context
3,15,0.9527739,False,True,False,diff_clip_same_context
3,16,0.9474085,False,False,True,diff_clip_diff_context_same_genre
3,17,0.93698484,False,False,True,diff_clip_diff_context_same_genre
3,18,0.9539517,False,False,True,diff_clip_diff_context_same_genre
3,19,0.9543902,True,False,True,same_clip_diff_context
3,20,0.9421593,False,False,False,diff_clip_diff_context_diff_genre
3,21,0.9371406,False,False,False,diff_clip_diff_context_diff_genre
3,22,0.9331831,False,False,False,diff_clip_diff_context_diff_genre
3,23,0.91166097,False,False,False,diff_clip_diff_context_diff_genre
3,24,0.9542323,False,False,False,diff_clip_diff_context_diff_genre
3,25,0.9452845,False,False,False,diff_clip_diff_context_diff_genre
3,26,0.9342683,False,False,False,diff_clip_diff_context_diff_genre
3,27,0.9474925,False,False,False,diff_clip_diff_context_diff_genre
3,28,0.9254223,False,False,False,diff_clip_diff_context_diff_genre
3,29,0.9293678,False,False,False,diff_clip_diff_context_diff_genre
3,30,0.93522346,False,False,False,diff_clip_diff_context_diff_genre
3,31,0.9246085,False,False,False,diff_clip_diff_context_diff_genre
3,32,0.9301765,False,False,True,diff_clip_diff_context_same_genre
3,33,0.9453687,False,False,True,diff_clip_diff_context_same_genre
3,34,0.94512415,False,False,True,diff_clip_diff_context_same_genre
3,35,0.95554024,True,False,True,same_clip_diff_context
3,36,0.9123738,False,False,False,diff_clip_diff_context_diff_genre
3,37,0.93508875,False,False,False,diff_clip_diff_context_diff_genre
3,38,0.94583,False,False,False,diff_clip_diff_context_diff_genre
3,39,0.92243606,False,False,False,diff_clip_diff_context_diff_genre
3,40,0.9600277,False,False,False,diff_clip_diff_context_diff_genre
3,41,0.94456017,False,False,False,diff_clip_diff_context_diff_genre
3,42,0.9483903,False,False,False,diff_clip_diff_context_diff_genre
3,43,0.9065307,False,False,False,diff_clip_diff_context_diff_genre
3,44,0.9071588,False,False,False,diff_clip_diff_context_diff_genre
3,45,0.90533364,False,False,False,diff_clip_diff_context_diff_genre
3,46,0.92992955,False,False,False,diff_clip_diff_context_diff_genre
3,47,0.94097155,False,False,False,diff_clip_diff_context_diff_genre
3,48,0.9271603,False,False,True,diff_clip_diff_context_same_genre
3,49,0.9556343,False,False,True,diff_clip_diff_context_same_genre
3,50,0.945671,False,False,True,diff_clip_diff_context_same_genre
3,51,0.95664203,True,False,True,same_clip_diff_context
3,52,0.919547,False,False,False,diff_clip_diff_context_diff_genre
3,53,0.9172153,False,False,False,diff_clip_diff_context_diff_genre
3,54,0.937754,False,False,False,diff_clip_diff_context_diff_genre
3,55,0.9274686,False,False,False,diff_clip_diff_context_diff_genre
3,56,0.9426043,False,False,False,diff_clip_diff_context_diff_genre
3,57,0.94194037,False,False,False,diff_clip_diff_context_diff_genre
3,58,0.9495769,False,False,False,diff_clip_diff_context_diff_genre
3,59,0.94621944,False,False,False,diff_clip_diff_context_diff_genre
3,60,0.9130771,False,False,False,diff_clip_diff_context_diff_genre
3,61,0.9073056,False,False,False,diff_clip_diff_context_diff_genre
3,62,0.9061643,False,False,False,diff_clip_diff_context_diff_genre
3,63,0.92517257,False,False,False,diff_clip_diff_context_diff_genre
4,5,0.9576008,False,True,True,diff_clip_same_context
4,6,0.9349157,False,True,True,diff_clip_same_context
4,7,0.9069083,False,True,True,diff_clip_same_context
4,8,0.9504036,False,True,False,diff_clip_same_context
4,9,0.9210358,False,True,False,diff_clip_same_context
4,10,0.9116216,False,True,False,diff_clip_same_context
4,11,0.8969587,False,True,False,diff_clip_same_context
4,12,0.93165547,False,True,False,diff_clip_same_context
4,13,0.95162755,False,True,False,diff_clip_same_context
4,14,0.9536097,False,True,False,diff_clip_same_context
4,15,0.95880026,False,True,False,diff_clip_same_context
4,16,0.9147998,False,False,False,diff_clip_diff_context_diff_genre
4,17,0.91844684,False,False,False,diff_clip_diff_context_diff_genre
4,18,0.92941564,False,False,False,diff_clip_diff_context_diff_genre
4,19,0.9141203,False,False,False,diff_clip_diff_context_diff_genre
4,20,0.9594599,True,False,True,same_clip_diff_context
4,21,0.9467755,False,False,True,diff_clip_diff_context_same_genre
4,22,0.9100969,False,False,True,diff_clip_diff_context_same_genre
4,23,0.91583014,False,False,True,diff_clip_diff_context_same_genre
4,24,0.9539342,False,False,False,diff_clip_diff_context_diff_genre
4,25,0.9244959,False,False,False,diff_clip_diff_context_diff_genre
4,26,0.8990861,False,False,False,diff_clip_diff_context_diff_genre
4,27,0.90709776,False,False,False,diff_clip_diff_context_diff_genre
4,28,0.9365337,False,False,False,diff_clip_diff_context_diff_genre
4,29,0.9416066,False,False,False,diff_clip_diff_context_diff_genre
4,30,0.94334936,False,False,False,diff_clip_diff_context_diff_genre
4,31,0.92480993,False,False,False,diff_clip_diff_context_diff_genre
4,32,0.9092915,False,False,False,diff_clip_diff_context_diff_genre
4,33,0.9218701,False,False,False,diff_clip_diff_context_diff_genre
4,34,0.9297296,False,False,False,diff_clip_diff_context_diff_genre
4,35,0.9159172,False,False,False,diff_clip_diff_context_diff_genre
4,36,0.9515397,True,False,True,same_clip_diff_context
4,37,0.95045036,False,False,True,diff_clip_diff_context_same_genre
4,38,0.9322797,False,False,True,diff_clip_diff_context_same_genre
4,39,0.91655487,False,False,True,diff_clip_diff_context_same_genre
4,40,0.9476794,False,False,False,diff_clip_diff_context_diff_genre
4,41,0.92811805,False,False,False,diff_clip_diff_context_diff_genre
4,42,0.91144544,False,False,False,diff_clip_diff_context_diff_genre
4,43,0.8636503,False,False,False,diff_clip_diff_context_diff_genre
4,44,0.9357199,False,False,False,diff_clip_diff_context_diff_genre
4,45,0.9339867,False,False,False,diff_clip_diff_context_diff_genre
4,46,0.96240145,False,False,False,diff_clip_diff_context_diff_genre
4,47,0.942445,False,False,False,diff_clip_diff_context_diff_genre
4,48,0.91390145,False,False,False,diff_clip_diff_context_diff_genre
4,49,0.9506924,False,False,False,diff_clip_diff_context_diff_genre
4,50,0.9317276,False,False,False,diff_clip_diff_context_diff_genre
4,51,0.9384066,False,False,False,diff_clip_diff_context_diff_genre
4,52,0.9628376,True,False,True,same_clip_diff_context
4,53,0.9345682,False,False,True,diff_clip_diff_context_same_genre
4,54,0.9353159,False,False,True,diff_clip_diff_context_same_genre
4,55,0.9152614,False,False,True,diff_clip_diff_context_same_genre
4,56,0.94057506,False,False,False,diff_clip_diff_context_diff_genre
4,57,0.9298,False,False,False,diff_clip_diff_context_diff_genre
4,58,0.91783804,False,False,False,diff_clip_diff_context_diff_genre
4,59,0.90276796,False,False,False,diff_clip_diff_context_diff_genre
4,60,0.9357524,False,False,False,diff_clip_diff_context_diff_genre
4,61,0.9317824,False,False,False,diff_clip_diff_context_diff_genre
4,62,0.9252805,False,False,False,diff_clip_diff_context_diff_genre
4,63,0.9427467,False,False,False,diff_clip_diff_context_diff_genre
5,6,0.9376188,False,True,True,diff_clip_same_context
5,7,0.92102826,False,True,True,diff_clip_same_context
5,8,0.9697641,False,True,False,diff_clip_same_context
5,9,0.9472347,False,True,False,diff_clip_same_context
5,10,0.933481,False,True,False,diff_clip_same_context
5,11,0.92327225,False,True,False,diff_clip_same_context
5,12,0.94641393,False,True,False,diff_clip_same_context
5,13,0.950919,False,True,False,diff_clip_same_context
5,14,0.9545034,False,True,False,diff_clip_same_context
5,15,0.9533622,False,True,False,diff_clip_same_context
5,16,0.93236035,False,False,False,diff_clip_diff_context_diff_genre
5,17,0.94168645,False,False,False,diff_clip_diff_context_diff_genre
5,18,0.9423899,False,False,False,diff_clip_diff_context_diff_genre
5,19,0.9346059,False,False,False,diff_clip_diff_context_diff_genre
5,20,0.96041584,False,False,True,diff_clip_diff_context_same_genre
5,21,0.9746841,True,False,True,same_clip_diff_context
5,22,0.9265175,False,False,True,diff_clip_diff_context_same_genre
5,23,0.9101719,False,False,True,diff_clip_diff_context_same_genre
5,24,0.9631719,False,False,False,diff_clip_diff_context_diff_genre
5,25,0.94773424,False,False,False,diff_clip_diff_context_diff_genre
5,26,0.9269055,False,False,False,diff_clip_diff_context_diff_genre
5,27,0.9337928,False,False,False,diff_clip_diff_context_diff_genre
5,28,0.9414095,False,False,False,diff_clip_diff_context_diff_genre
5,29,0.9446002,False,False,False,diff_clip_diff_context_diff_genre
5,30,0.942581,False,False,False,diff_clip_diff_context_diff_genre
5,31,0.93266296,False,False,False,diff_clip_diff_context_diff_genre
5,32,0.92086226,False,False,False,diff_clip_diff_context_diff_genre
5,33,0.92689514,False,False,False,diff_clip_diff_context_diff_genre
5,34,0.9404366,False,False,False,diff_clip_diff_context_diff_genre
5,35,0.9304212,False,False,False,diff_clip_diff_context_diff_genre
5,36,0.9273684,False,False,True,diff_clip_diff_context_same_genre
5,37,0.95768505,True,False,True,same_clip_diff_context
5,38,0.93742275,False,False,True,diff_clip_diff_context_same_genre
5,39,0.915652,False,False,True,diff_clip_diff_context_same_genre
5,40,0.9632673,False,False,False,diff_clip_diff_context_diff_genre
5,41,0.94222224,False,False,False,diff_clip_diff_context_diff_genre
5,42,0.9376736,False,False,False,diff_clip_diff_context_diff_genre
5,43,0.8999164,False,False,False,diff_clip_diff_context_diff_genre
5,44,0.9252306,False,False,False,diff_clip_diff_context_diff_genre
5,45,0.9186294,False,False,False,diff_clip_diff_context_diff_genre
5,46,0.9448269,False,False,False,diff_clip_diff_context_diff_genre
5,47,0.94619554,False,False,False,diff_clip_diff_context_diff_genre
5,48,0.92176926,False,False,False,diff_clip_diff_context_diff_genre
5,49,0.95670897,False,False,False,diff_clip_diff_context_diff_genre
5,50,0.9534121,False,False,False,diff_clip_diff_context_diff_genre
5,51,0.951376,False,False,False,diff_clip_diff_context_diff_genre
5,52,0.9431229,False,False,True,diff_clip_diff_context_same_genre
5,53,0.9494637,True,False,True,same_clip_diff_context
5,54,0.93715376,False,False,True,diff_clip_diff_context_same_genre
5,55,0.9197745,False,False,True,diff_clip_diff_context_same_genre
5,56,0.9553398,False,False,False,diff_clip_diff_context_diff_genre
5,57,0.9457497,False,False,False,diff_clip_diff_context_diff_genre
5,58,0.9425976,False,False,False,diff_clip_diff_context_diff_genre
5,59,0.93359107,False,False,False,diff_clip_diff_context_diff_genre
5,60,0.9329828,False,False,False,diff_clip_diff_context_diff_genre
5,61,0.92290545,False,False,False,diff_clip_diff_context_diff_genre
5,62,0.9256818,False,False,False,diff_clip_diff_context_diff_genre
5,63,0.9431191,False,False,False,diff_clip_diff_context_diff_genre
6,7,0.95970535,False,True,True,diff_clip_same_context
6,8,0.9479568,False,True,False,diff_clip_same_context
6,9,0.93817663,False,True,False,diff_clip_same_context
6,10,0.95880187,False,True,False,diff_clip_same_context
6,11,0.9478027,False,True,False,diff_clip_same_context
6,12,0.9357203,False,True,False,diff_clip_same_context
6,13,0.9413508,False,True,False,diff_clip_same_context
6,14,0.9484432,False,True,False,diff_clip_same_context
6,15,0.9407652,False,True,False,diff_clip_same_context
6,16,0.9487037,False,False,False,diff_clip_diff_context_diff_genre
6,17,0.9133271,False,False,False,diff_clip_diff_context_diff_genre
6,18,0.9440423,False,False,False,diff_clip_diff_context_diff_genre
6,19,0.95219904,False,False,False,diff_clip_diff_context_diff_genre
6,20,0.9376421,False,False,True,diff_clip_diff_context_same_genre
6,21,0.91461974,False,False,True,diff_clip_diff_context_same_genre
6,22,0.9438204,True,False,True,same_clip_diff_context
6,23,0.95019937,False,False,True,diff_clip_diff_context_same_genre
6,24,0.94657665,False,False,False,diff_clip_diff_context_diff_genre
6,25,0.9303642,False,False,False,diff_clip_diff_context_diff_genre
6,26,0.9260384,False,False,False,diff_clip_diff_context_diff_genre
6,27,0.94172406,False,False,False,diff_clip_diff_context_diff_genre
6,28,0.92008996,False,False,False,diff_clip_diff_context_diff_genre
6,29,0.92487806,False,False,False,diff_clip_diff_context_diff_genre
6,30,0.9233221,False,False,False,diff_clip_diff_context_diff_genre
6,31,0.91271704,False,False,False,diff_clip_diff_context_diff_genre
6,32,0.9552155,False,False,False,diff_clip_diff_context_diff_genre
6,33,0.9277811,False,False,False,diff_clip_diff_context_diff_genre
6,34,0.9488087,False,False,False,diff_clip_diff_context_diff_genre
6,35,0.95581144,False,False,False,diff_clip_diff_context_diff_genre
6,36,0.9261401,False,False,True,diff_clip_diff_context_same_genre
6,37,0.9161803,False,False,True,diff_clip_diff_context_same_genre
6,38,0.9628129,True,False,True,same_clip_diff_context
6,39,0.96057355,False,False,True,diff_clip_diff_context_same_genre
6,40,0.9490019,False,False,False,diff_clip_diff_context_diff_genre
6,41,0.9338997,False,False,False,diff_clip_diff_context_diff_genre
6,42,0.95224303,False,False,False,diff_clip_diff_context_diff_genre
6,43,0.9251581,False,False,False,diff_clip_diff_context_diff_genre
6,44,0.9145443,False,False,False,diff_clip_diff_context_diff_genre
6,45,0.9097929,False,False,False,diff_clip_diff_context_diff_genre
6,46,0.9398607,False,False,False,diff_clip_diff_context_diff_genre
6,47,0.94089895,False,False,False,diff_clip_diff_context_diff_genre
6,48,0.95798796,False,False,False,diff_clip_diff_context_diff_genre
6,49,0.9531615,False,False,False,diff_clip_diff_context_diff_genre
6,50,0.93645877,False,False,False,diff_clip_diff_context_diff_genre
6,51,0.952606,False,False,False,diff_clip_diff_context_diff_genre
6,52,0.9292385,False,False,True,diff_clip_diff_context_same_genre
6,53,0.89755154,False,False,True,diff_clip_diff_context_same_genre
6,54,0.9634406,True,False,True,same_clip_diff_context
6,55,0.9526009,False,False,True,diff_clip_diff_context_same_genre
6,56,0.9063664,False,False,False,diff_clip_diff_context_diff_genre
6,57,0.9325955,False,False,False,diff_clip_diff_context_diff_genre
6,58,0.94749856,False,False,False,diff_clip_diff_context_diff_genre
6,59,0.9504118,False,False,False,diff_clip_diff_context_diff_genre
6,60,0.91163856,False,False,False,diff_clip_diff_context_diff_genre
6,61,0.9009391,False,False,False,diff_clip_diff_context_diff_genre
6,62,0.89104164,False,False,False,diff_clip_diff_context_diff_genre
6,63,0.90825504,False,False,False,diff_clip_diff_context_diff_genre
7,8,0.9188648,False,True,False,diff_clip_same_context
7,9,0.93077743,False,True,False,diff_clip_same_context
7,10,0.9548644,False,True,False,diff_clip_same_context
7,11,0.93921465,False,True,False,diff_clip_same_context
7,12,0.9284269,False,True,False,diff_clip_same_context
7,13,0.91387564,False,True,False,diff_clip_same_context
7,14,0.9317781,False,True,False,diff_clip_same_context
7,15,0.90997696,False,True,False,diff_clip_same_context
7,16,0.9378161,False,False,False,diff_clip_diff_context_diff_genre
7,17,0.9057332,False,False,False,diff_clip_diff_context_diff_genre
7,18,0.93045866,False,False,False,diff_clip_diff_context_diff_genre
7,19,0.942453,False,False,False,diff_clip_diff_context_diff_genre
7,20,0.91777045,False,False,True,diff_clip_diff_context_same_genre
7,21,0.8908571,False,False,True,diff_clip_diff_context_same_genre
7,22,0.93325734,False,False,True,diff_clip_diff_context_same_genre
7,23,0.95305806,True,False,True,same_clip_diff_context
7,24,0.9279733,False,False,False,diff_clip_diff_context_diff_genre
7,25,0.9149913,False,False,False,diff_clip_diff_context_diff_genre
7,26,0.9208535,False,False,False,diff_clip_diff_context_diff_genre
7,27,0.92830896,False,False,False,diff_clip_diff_context_diff_genre
7,28,0.9027149,False,False,False,diff_clip_diff_context_diff_genre
7,29,0.8992252,False,False,False,diff_clip_diff_context_diff_genre
7,30,0.89615977,False,False,False,diff_clip_diff_context_diff_genre
7,31,0.8866098,False,False,False,diff_clip_diff_context_diff_genre
7,32,0.95803267,False,False,False,diff_clip_diff_context_diff_genre
7,33,0.90750676,False,False,False,diff_clip_diff_context_diff_genre
7,34,0.9395342,False,False,False,diff_clip_diff_context_diff_genre
7,35,0.9464538,False,False,False,diff_clip_diff_context_diff_genre
7,36,0.90451515,False,False,True,diff_clip_diff_context_same_genre
